raw_value,host,active,phishing_score,phishing_indicators,verified_phishing,content_hash,final_url,dns_resolved,http_active,http_status,ip_addresses,ssl_valid,filename,check_timestamp
icicibazk.top,icicibazk.top,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icc-online.com,icc-online.com,True,10,FORMS_FOUND:1,False,7cd9168551504059,https://icc-online.com,True,True,200.0,"13.248.243.5,76.223.105.230",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww17.demo.icicicdirect.com,ww17.demo.icicicdirect.com,True,0,,False,,,True,False,,185.53.177.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iciciback.top,iciciback.top,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iciiinsurance.com,iciiinsurance.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
nclcinvestments.xyz,nclcinvestments.xyz,True,0,,False,,,True,False,,"3.33.130.190,15.197.148.33",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
acqweb.icicibamk.com,acqweb.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
vkyc.icicibannk.com,vkyc.icicibannk.com,True,0,,False,,,True,False,,185.53.178.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.log.icicibamk.com,ww25.log.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.help.icicicdirect.com,ww25.help.icicicdirect.com,True,0,,False,,,True,False,,185.53.177.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww16.help.icicicdirect.com,ww16.help.icicicdirect.com,True,0,,False,,,True,False,,185.53.177.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.ww5.icicibamk.com,ww25.ww5.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.forums.icicicdirect.com,ww25.forums.icicicdirect.com,True,0,,False,,,True,False,,185.53.177.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.temp.icicibamk.com,ww25.temp.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
www.icicigroup.shaerepoint.com/,icicigroup.shaerepoint.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww17.site1.icicibamk.com,ww17.site1.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.in.icicicdirect.com,ww25.in.icicicdirect.com,True,0,,False,,,True,False,,185.53.177.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww7.icicicareer.com/?usid=18&utid=31140704230,ww7.icicicareer.com,True,0,,False,f2e0e8da8cc875d3,https://ww7.icicicareer.com,True,True,200.0,199.59.243.228,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.vpn.icicibamk.com,ww25.vpn.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww17.wiki.icicibamk.com,ww17.wiki.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
janficici.com,janficici.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icic-in.sbs/in,icic-in.sbs,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
www.bk-inc-1.xyz,bk-inc-1.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com,ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
bkinc1i.xyz/,bkinc1i.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicibank.online,icicibank.online,True,0,,False,,,True,False,,"13.248.169.48,76.223.54.146",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
savingsaccount.store,savingsaccount.store,True,5,SUSPICIOUS_KEYWORDS:account,False,7855fcc9891149b1,https://savingsaccount.store,True,True,200.0,"172.67.195.91,104.21.49.229",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
brkinc1s.xyz/,brkinc1s.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icici-securitiesgo.vip/,icici-securitiesgo.vip,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iciciibank.top,iciciibank.top,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww17.icici.icicibamk.com,ww17.icici.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
infinity.icicibbank.com/,infinity.icicibbank.com,True,0,,False,,,True,False,,64.190.63.222,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iciciinsede.com/#/pages/login/login,iciciinsede.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icic-in.icu,icic-in.icu,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
getyourgift.cfd,getyourgift.cfd,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
1c1c1c1c.xyz,1c1c1c1c.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
bkinc1y.xyz/,bkinc1y.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icpoinr.top,icpoinr.top,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
www.safeicici.com.elite-investcapital.com/,safeicici.com.elite-investcapital.com,True,0,,False,4501a742ca745a31,https://safeicici.com.elite-investcapital.com,True,True,200.0,198.251.84.200,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
bkinc1conline.xyz/,bkinc1conline.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
inseebk1.xyz/,inseebk1.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
inseebk.xyz/,inseebk.xyz,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
grsqlwebdisk.iciciprulife.co/,grsqlwebdisk.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
57e0d8d2686c.smx2.iciciprulife.co/,57e0d8d2686c.smx2.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
2df626a5-1a89-4150-92dd-eeaf90838345.random.iciciprulife.co/,2df626a5-1a89-4150-92dd-eeaf90838345.random.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww17.buy.icicibamk.com/,ww17.buy.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.3.icicibamk.com/,ww25.3.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
imap2.iciciprulife.co/,imap2.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icici-lms.gvmtechnologies.net,icici-lms.gvmtechnologies.net,True,10,FORMS_FOUND:1,False,ce421a8f092f49b5,https://icici-lms.gvmtechnologies.net,True,True,200.0,"172.64.148.249,104.18.39.7",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
57e0d8d2686c.whatsapp.iciciprulife.co/,57e0d8d2686c.whatsapp.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
57e0d8d2686c.mail10.iciciprulife.co/,57e0d8d2686c.mail10.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww17.iviewnlbs.icicibamk.com/,ww17.iviewnlbs.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
rnydaappdynamics.iciciprulife.co/,rnydaappdynamics.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
57e0d8d2686c.notexistsrds1.iciciprulife.co/,57e0d8d2686c.notexistsrds1.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
bmwicici.de,bmwicici.de,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
www.iciuser.co.in/,iciuser.co.in,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
bkicici.com,bkicici.com,True,0,,False,4501a742ca745a31,https://bkicici.com,True,True,200.0,45.84.206.235,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.easypaycollect.icicibamk.com/,ww25.easypaycollect.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.indtantforex.icicibamk.com/,ww25.indtantforex.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
rusticiciclecows.mylearndash.com,rusticiciclecows.mylearndash.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
bentkkgntzww25.lead.icicibamk.com/,bentkkgntzww25.lead.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
4a17ec06-0f3f-4f59-b221-aa4f44d14059.random.iciciprulife.co/,4a17ec06-0f3f-4f59-b221-aa4f44d14059.random.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
aicicinnovative.com,aicicinnovative.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.dash.icicibamk.com/,ww25.dash.icicibamk.com,True,0,,False,,,True,False,,185.53.177.52,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
shop.icicibannk.com/,shop.icicibannk.com,True,0,,False,,,True,False,,185.53.178.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
simplizi.fr,simplizi.fr,True,0,,False,6821c5eb62bc0060,https://simplizi.fr,True,True,200.0,185.207.226.14,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
sparkpostmail.com,sparkpostmail.com,True,0,,False,2111482821535b0e,https://bird.com/en-us/developer/email-api?sp=true,True,True,200.0,"13.224.163.51,13.224.163.82,13.224.163.125,13.224.163.44",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
fasttaglogin.icicibannk.com/,fasttaglogin.icicibannk.com,True,0,,False,,,True,False,,185.53.178.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
giavicici.asia,giavicici.asia,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
foreveryoung.online,foreveryoung.online,True,10,LONG_URL,False,0936f9f323ac076a,https://sedo.com/search/details/?domain=foreveryoung.online&campaignId=329145&origin=sales_lander_15,True,True,200.0,91.195.241.232,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww25.autodiscover.icicilombard.co,ww25.autodiscover.icicilombard.co,True,15,INVALID_SSL,False,cfa3b1de15f62ca5,http://ww25.autodiscover.icicilombard.co,True,True,200.0,199.59.243.228,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
isidicici.store,isidicici.store,True,0,,False,,,True,False,,209.74.67.88,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicibanktitaniumcard.in,icicibanktitaniumcard.in,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
myicicibank.in,myicicibank.in,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
clicici.chateauduvice.com,clicici.chateauduvice.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicibankhomeloan.in,icicibankhomeloan.in,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicibanksip.in,icicibanksip.in,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
lericicittacreativa.it,lericicittacreativa.it,True,0,,False,592abba35f26cbf7,https://lericicittacreativa.it,True,True,200.0,91.99.28.45,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
levgreen.com.ua/icici/info.htm,levgreen.com.ua,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicicardoffer.info,icicicardoffer.info,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
cicici.vskkl.com,cicici.vskkl.com,True,0,,False,,,True,False,,34.149.87.45,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
cicicilento.de,cicicilento.de,True,0,,False,bc5218912bfd958f,https://cicicilento.de,True,True,200.0,144.76.82.187,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
hvkn4feaq6ic1cihhbg80ncmghh58116.com,hvkn4feaq6ic1cihhbg80ncmghh58116.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
console.icici.buildint.co,console.icici.buildint.co,True,30,SUSPICIOUS_KEYWORDS:login|FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,aecf1fbb86593030,https://console.icici.buildint.co/login,True,True,200.0,35.154.28.201,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
hicicie.com,hicicie.com,True,0,,False,,,True,False,,"13.248.213.45,76.223.67.189",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
lfotpicicibank.coj.me,lfotpicicibank.coj.me,True,0,,False,,,True,False,,75.2.18.233,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
notexistsicici.careeers.com,notexistsicici.careeers.com,True,0,,False,,,True,False,,185.53.177.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
jogroun-0.weicici.net,jogroun-0.weicici.net,True,0,,False,,,True,False,,47.243.46.132,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iciinnovations.org,iciinnovations.org,True,0,,False,,,True,False,,"3.33.130.190,15.197.148.33",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ww1.ciitbank.co.in,ww1.ciitbank.co.in,True,0,,False,,,True,False,,185.53.177.50,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
panificicialoni.it,panificicialoni.it,True,0,,False,,,True,False,,35.214.131.38,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
uang-pangkal-bisa-dicicil.depressiond.com,uang-pangkal-bisa-dicicil.depressiond.com,True,0,,False,,,True,False,,185.53.177.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicapitalllc.com,icicapitalllc.com,True,10,FORMS_FOUND:1,False,bcc6ee876704b76f,https://icicapitalllc.com,True,True,200.0,"13.248.243.5,76.223.105.230",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
pinfo.icici.grop.com,pinfo.icici.grop.com,True,0,,False,,,True,False,,185.53.177.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
australianvisainfo.com,australianvisainfo.com,True,10,FORMS_FOUND:1,False,ea7ef85f9ac1c27d,https://australianvisainfo.com,True,True,200.0,192.185.142.86,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icic.bet,icic.bet,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicic.org,icicic.org,True,0,,False,,,True,False,,"76.223.67.189,13.248.213.45",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
dicicipua.cdnapp.net,dicicipua.cdnapp.net,True,0,,False,,,True,False,,185.53.178.53,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iciciconcepts.com,iciciconcepts.com,True,10,FORMS_FOUND:1,False,41d2328eda970e1f,https://iciciconcepts.com,True,True,200.0,"76.223.105.230,13.248.243.5",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
sitemap.secureicicidirect.com,sitemap.secureicicidirect.com,True,5,SUSPICIOUS_KEYWORDS:secure,False,4893ef374856374f,https://sitemap.secureicicidirect.com,True,True,200.0,199.59.243.228,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicibanking.org/,icicibanking.org,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
gjergjicici.johndoegroup.de,gjergjicici.johndoegroup.de,True,10,LONG_URL,False,7bb76b33a6cdaa96,https://sedo.com/search/details/?domain=gjergjicici.johndoegroup.de&campaignId=329145&origin=sales_lander_15,True,True,200.0,91.195.241.232,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicbet.com,icicbet.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicillbank.cc,icicillbank.cc,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
www.sandbox-superset.iciciprulife.co/,sandbox-superset.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
cemalcici.com,cemalcici.com,True,0,,False,7d97f9c88cf9b17b,https://cemalcici.com,True,True,200.0,"172.67.214.35,104.21.23.233",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicilbank.sbs,icicilbank.sbs,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
picicicik.startporno.hu,picicicik.startporno.hu,True,15,INVALID_SSL,False,ea1c238e41e9153c,http://www.startporno.hu/,True,True,200.0,92.43.203.126,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
57e0d8d2686c.mail.iciciprulife.co/,57e0d8d2686c.mail.iciciprulife.co,True,0,,False,,,True,False,,185.53.178.54,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iiainfotech.com,iiainfotech.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
onicici.com,onicici.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicisecurities.vip,icicisecurities.vip,True,0,,False,274bd4ad56dc2554,https://icicisecurities.vip,True,True,200.0,199.59.243.228,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicibanksales.in,icicibanksales.in,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icici.crediwatch.org,icici.crediwatch.org,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
nicicita.ch,nicicita.ch,True,0,,False,,https://nicicita.ch,True,True,200.0,80.74.149.100,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
800e3e8e5b30.ngrok.io/icici/index.html,800e3e8e5b30.ngrok.io,True,0,,False,,,True,False,,"13.202.234.110,13.234.229.229,13.204.33.47,35.154.102.28,13.204.133.7",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ozficici.com,ozficici.com,True,10,FORMS_FOUND:1,False,1b12297cb08366ca,https://ozficici.wpengine.com/,True,True,200.0,141.193.213.10,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icici-world.com,icici-world.com,True,0,,False,,,True,False,,"172.67.220.38,104.21.94.54",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icic.ibank.com,icic.ibank.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icici-investment.com,icici-investment.com,True,0,,False,,,True,False,,"104.21.84.41,172.67.186.22",False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
bank-icici.cyou,bank-icici.cyou,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicibanlk.com,icicibanlk.com,True,20,LONG_URL|FORMS_FOUND:1,False,fcb62ff8e86ae5e7,https://fb.affinity.net/fb.php?enk=aWNpY2liYW5say5jb20=&fb=9ce032b9ccd5f25947653264817f2f1e,True,True,200.0,34.111.46.214,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
dmpromotion.com,dmpromotion.com,True,0,,False,,,True,False,,64.190.63.222,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
iciciba.nk.com,iciciba.nk.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icici.bank.com,icici.bank.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
icicic.jp,icicic.jp,True,0,,False,91436e439fd3d3c6,https://icicic.jp/sanci/,True,True,200.0,163.43.80.109,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
lalpuricicibank.com,lalpuricicibank.com,True,0,,False,1105724a6e928a77,https://lalpuricicibank.com,True,True,200.0,"198.49.23.145,198.49.23.144,198.185.159.144,198.185.159.145",True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
cicici.xin,cicici.xin,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
aaadvantage.io,aaadvantage.io,True,10,FORMS_FOUND:1,False,4c9508cad9e44c82,https://aaadvantage.io,True,True,200.0,162.246.57.24,True,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
mx7.icicibanklogin.com,mx7.icicibanklogin.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
ici.cibank.com,ici.cibank.com,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
batuhanficici.com,batuhanficici.com,True,0,,False,,,True,False,,45.151.251.6,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
www.moviez.ml/spp/cib-infinity.icicibank.co.in/NetbankingUpdateSession/Ret.userBANKAWAY/,moviez.ml,False,0,,False,,,False,False,,,False,Mock_Data_01_08_2025.xlsx,2025-10-04T20:48:22.925144
